j ;Ptz;t ;K;DA ;DB ;DC ;DD ;Y ;Pt;Pe;Zg;Zw;PtA ;PtB ;PtC ;PtD ;PtS;E;PeA ;PeB ;PeC ;PeD ;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
301;439,6;-1,2;316,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
302;439,4;-1,1;316,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
303;446;-1,0;316,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
304;427,4;-1,1;316,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
305;443;-1,6;316,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
306;444,1;-1,8;316,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
307;446,3;-2,0;316,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
308;469,1;-2,3;316,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
309;501,7;-2,7;316,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
310;505,9;-3,1;211,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
311;503,1;-3,6;247,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
312;496,2;-4,0;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
313;499;-3,4;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
314;491,5;-3,4;186,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
315;482,6;-3,8;184,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
316;482,1;-4,2;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
317;482,4;-4,4;186,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
318;483,4;-4,9;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
319;479,8;-5,1;247,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
320;481,6;-4,6;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
321;479,9;-4,3;308,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
322;478,7;-3,9;308,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
323;471,7;-3,2;308,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
324;458,8;-2,6;308,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
325;441,1;-1,8;308,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
326;435,7;-1,2;308,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
327;447,8;-1,4;308,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
328;501,8;-2,2;292,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
329;553;-3,2;308,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
330;571,4;-4,0;308,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
331;572,5;-4,8;308,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
332;568,7;-5,5;308,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
333;573,4;-5,8;308,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
334;572,1;-5,9;231,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
335;575,1;-6,3;276,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
336;587,3;-6,7;217,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
337;615,6;-7,0;193,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
338;577,4;-6,8;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
339;566,9;-7,6;186,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
340;539,9;-7,9;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
341;543,1;-7,8;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
342;543,7;-7,3;193,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
343;552;-7,4;249,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
344;553,4;-6,8;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
345;547,9;-5,6;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
346;522,9;-4,0;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
347;435,9;-2,9;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
348;410,1;-2,2;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
349;489,4;-1,7;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
350;406,4;-1,3;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
351;432,2;-1,2;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
352;458,3;-1,6;235,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
353;503,3;-2,3;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
354;541,3;-2,8;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
355;545,6;-3,3;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
356;551,2;-3,9;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
357;559,5;-4,4;231,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
358;569,5;-4,8;211,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
359;574,6;-5,2;212,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
360;587,4;-5,7;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
361;600,3;-9,0;183,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
362;581,5;-9,4;183,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
363;562,3;-9,0;182,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
364;539,5;-8,4;181,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
365;481,8;-8,9;181,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
366;450,7;-7,7;182,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
367;465,6;-5,6;183,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
368;438,4;-5,0;183,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
369;425,4;-3,8;186,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
370;413;-2,1;249,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
371;406,8;-0,5;250,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
372;432,8;0,6;252,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
373;439,3;1,4;252,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
374;416,7;2,0;252,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
375;445,9;2,2;252,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
376;454,2;2,1;250,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
377;469,1;1,7;254,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
378;481,9;1,2;254,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
379;408,1;1,0;254,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
380;431,3;1,3;254,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
381;424,2;1,7;252,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
382;422,4;1,8;217,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
383;418,6;1,7;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
384;414;1,5;182,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
385;406,9;2,0;173,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
386;476,5;2,0;171,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
387;477,2;1,9;171,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
388;467,4;2,0;171,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
389;479;1,0;171,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
390;478,2;0,6;171,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
391;479,4;0,7;171,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
392;454,7;0,4;171,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
393;453,6;0,5;173,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
394;444,7;1,0;182,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
395;431,6;1,5;185,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
396;395,4;2,1;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
397;368,3;2,2;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
398;370,4;2,0;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
399;387,8;1,8;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
400;435,4;1,3;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
401;461;0,7;235,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
402;435,1;0,1;235,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
403;458,2;-0,3;235,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
404;461,6;-0,4;235,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
405;457,2;-0,3;235,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
406;447,2;-0,3;235,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
407;444,7;-0,2;186,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
408;434,8;-0,3;183,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
409;424,6;0,1;182,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
410;411,8;0,0;181,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
411;412;-2,4;181,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
412;416,3;-1,6;181,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
413;415,4;-2,0;181,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
414;415,7;-1,4;184,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
415;409,9;-0,8;248,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
416;484,8;-1,0;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
417;408,5;-0,7;351,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
418;485,9;0,0;369,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
419;440,2;0,9;369,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
420;389,5;1,7;369,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
421;352,3;2,5;369,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
422;373;3,0;369,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
423;402,6;3,0;369,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
424;434,6;2,7;369,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
425;436,9;2,3;369,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
426;455,6;2,7;369,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
427;451,7;3,5;369,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
428;449,7;4,1;369,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
429;466,1;4,0;369,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
430;455;3,7;211,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
431;426,2;3,5;250,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
432;408,1;3,4;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
433;398,2;4,6;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
434;390,1;4,0;186,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
435;399,2;4,0;184,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
436;411,5;3,3;184,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
437;406,1;3,3;186,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
438;409,6;2,7;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
439;451,8;2,7;247,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
440;477,3;2,3;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
441;476,1;1,9;268,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
442;476,3;1,7;268,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
443;469,6;1,7;268,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
444;455,9;2,2;268,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
445;448,2;2,6;268,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
446;487,1;2,8;268,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
447;436,7;2,6;268,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
448;416,5;2,3;268,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
449;413,2;1,6;268,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
450;448,3;0,8;268,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
451;482,9;0,1;268,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
452;468;-0,5;268,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
453;411;-0,8;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
454;481,5;-0,9;211,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
455;461;-1,0;211,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
456;446,7;-1,1;184,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
457;414,1;-0,5;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
458;419,3;0,0;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
459;431,7;-0,7;183,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
460;438,7;-0,7;183,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
461;462,1;-2,0;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
462;470,8;-0,9;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
463;476,4;-1,1;248,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
464;460,2;-1,1;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
465;451,8;-0,9;280,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
466;443;-0,6;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
467;403,4;0,1;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
468;405;0,8;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
469;425,8;1,4;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
470;464,9;1,7;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
471;442,7;1,8;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
472;468,7;1,5;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
473;465,7;0,9;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
474;462,5;0,0;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
475;448,1;-0,8;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
476;468,6;-1,4;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
477;491,6;-1,9;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
478;492,8;-2,3;211,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
479;487,7;-2,6;248,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
480;488,1;-2,9;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
481;471,8;-4,6;186,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
482;458,9;-5,0;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
483;453;-5,0;183,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
484;428;-3,5;183,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
485;417;-3,0;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
486;481,5;-3,0;186,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
487;463,9;-2,2;248,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
488;450,3;-2,0;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
489;434,7;-1,6;266,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
490;463;-1,1;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
491;470,9;-0,9;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
492;475,9;-0,7;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
493;482,3;-0,5;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
494;404,6;-0,4;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
495;411,1;-0,3;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
496;452,6;-0,6;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
497;470,4;-1,0;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
498;470,2;-1,3;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
499;470,7;-1,8;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
500;464;-2,3;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
501;463,1;-2,4;350,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
502;468,4;-2,5;213,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
503;475,6;-2,6;250,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
504;462,8;-2,9;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
505;456,3;-1,9;186,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
506;429,4;-2,0;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
507;430,4;-2,2;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
508;428,1;-2,0;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
509;432,2;-3,0;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
510;433,1;-3,0;186,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
511;445,5;-2,9;264,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
512;459,7;-3,0;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
513;471,4;-3,2;266,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
514;473,4;-3,3;350,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
515;456,5;-3,0;350,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
516;427;-2,7;350,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
517;412,4;-2,4;350,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
518;413,8;-2,3;350,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
519;421;-2,4;350,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
520;442,9;-2,8;350,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
521;457,2;-3,4;350,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
522;485,5;-3,9;350,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
523;509;-4,3;350,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
524;540,8;-4,6;350,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
525;547,3;-4,8;315,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
526;541,9;-5,2;211,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
527;539,9;-5,5;248,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
528;539,4;-5,8;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
529;509,6;-5,4;184,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
530;486,6;-5,0;183,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
531;485,6;-5,7;181,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
532;487,9;-6,0;181,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
533;494,6;-6,0;181,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
534;492,8;-5,0;183,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
535;474,2;-4,6;184,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
536;436,8;-4,9;184,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
537;442,6;-5,2;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
538;441,7;-5,3;250,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
539;454,5;-5,1;254,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
540;444,2;-4,7;254,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
541;427,3;-3,9;254,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
542;431,6;-3,1;254,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
543;431,5;-3,1;254,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
544;440,9;-3,4;252,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
545;458,9;-3,5;259,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
546;463;-3,6;259,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
547;459,9;-3,4;259,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
548;451,3;-3,0;254,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
549;457,5;-2,7;252,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
550;464,5;-2,6;202,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
551;470,4;-2,6;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
552;452;-2,5;181,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
553;415,1;-2,8;181,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
554;484,9;-3,0;181,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
555;480,3;-2,7;181,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
556;483,1;-2,6;181,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
557;485;-3,0;181,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
558;414,7;-3,0;181,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
559;428,9;-3,6;181,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
560;428,4;-2,5;181,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
561;409,5;-1,4;181,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
562;427,3;0,0;184,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
563;352,6;1,5;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
564;320,9;2,7;190,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
565;307,7;3,6;193,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
566;306,5;4,1;246,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
567;319,8;4,1;193,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
568;354,6;4,2;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
569;387,3;4,0;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
570;463,7;3,2;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
571;486;2,7;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
572;412,7;2,9;250,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
573;441,4;3,0;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
574;441,8;2,6;246,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
575;439,4;2,3;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
576;450,6;2,0;183,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
577;443,7;-1,2;178,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
578;424,2;-1,0;173,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
579;404,1;-1,6;173,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
580;404,3;-2,0;173,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
581;487,7;-1,0;178,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
582;416,6;-1,8;183,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
583;443,8;-1,4;248,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
584;461,7;-0,8;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
585;421,8;0,2;266,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
586;371,8;1,7;350,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
587;291,1;3,5;350,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
588;262;4,9;350,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
589;241,9;6,3;350,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
590;240,7;7,4;350,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
591;254,4;7,3;350,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
592;289,5;6,7;350,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
593;395,5;5,6;350,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
594;465,5;3,3;350,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
595;442,6;1,4;350,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
596;498,8;0,7;350,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
597;514,8;0,4;350,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
598;503,1;0,2;211,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
599;472,9;-0,1;250,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
600;444,6;-0,6;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
601;418,2;-2,6;189,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
602;405,8;-2,0;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
603;409;-2,8;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
604;411,4;-2,7;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
605;408,2;-3,0;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
