j;Ptz;t;K;DA;DB;DC;DD;Y;Pt;Pe;Zg;Zw;PtA;PtB;PtC;PtD;PtS;E;PeA;PeB;PeC;PeD;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
5539;34,8;22,8;269;1;1;1;1;120005,05;880,20;116,10;0,00;1191,39;0,00;873,50;0,00;0,00;6,70;838,70;0,00;116,10;0,00;0,00;0,00;1191,39;0,00;0,00;0,00;0,00;0,00;0,00
5540;32,3;20,1;264,4;1;1;1;1;119230,25;877,70;116,30;0,00;1189,88;0,00;871,00;0,00;0,00;6,70;838,70;0,00;116,30;0,00;0,00;0,00;1189,88;0,00;0,00;0,00;0,00;0,00;0,00
5541;31,6;18,5;249,9;1;1;1;1;117484,52;877,00;115,10;0,00;1173,94;0,00;870,30;0,00;0,00;6,70;838,70;0,00;115,10;0,00;0,00;0,00;1173,94;0,00;0,00;0,00;0,00;0,00;0,00
5542;37,4;17,2;241,1;1;1;1;1;117069,63;882,80;112,60;0,00;1152,46;0,00;876,10;0,00;0,00;6,70;838,70;0,00;112,60;0,00;0,00;0,00;1152,46;0,00;0,00;0,00;0,00;0,00;0,00
5543;44,2;16,5;262,8;1;1;1;1;120223,22;889,60;113,80;0,00;1175,98;0,00;882,90;0,00;0,00;6,70;838,70;0,00;113,80;0,00;0,00;0,00;1175,98;0,00;0,00;0,00;0,00;0,00;0,00
5544;46,7;15,6;284,3;1;1;1;1;122934,90;892,10;115,10;0,00;1196,64;0,00;885,40;0,00;0,00;6,70;838,70;0,00;115,10;0,00;0,00;0,00;1196,64;0,00;0,00;0,00;0,00;0,00;0,00
5545;52,5;15;187,3;1;1;1;1;112969,55;897,90;105,10;0,00;1085,18;0,00;891,20;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1085,18;0,00;0,00;0,00;0,00;0,00;0,00
5546;49,9;14,3;191,9;1;1;1;1;113161,71;895,30;105,10;0,00;1082,93;0,00;888,60;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1082,93;0,00;0,00;0,00;0,00;0,00;0,00
5547;41,8;13,6;178,1;1;1;1;1;110803,80;887,20;105,10;0,00;1075,94;0,00;880,50;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1075,94;0,00;0,00;0,00;0,00;0,00;0,00
5548;28,2;13,1;197,1;1;1;1;1;111276,95;873,60;105,10;0,00;1064,20;0,00;866,90;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1064,20;0,00;0,00;0,00;0,00;0,00;0,00
5549;24;12,7;198,2;1;1;1;1;110921,99;869,40;105,10;0,00;1060,57;0,00;862,70;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1060,57;0,00;0,00;0,00;0,00;0,00;0,00
5550;29,7;12,7;183;1;1;1;1;109963,10;875,10;105,10;0,00;1065,49;0,00;868,40;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1065,49;0,00;0,00;0,00;0,00;0,00;0,00
5551;30;14;229,6;1;1;1;1;115008,94;875,40;112,70;0,00;1144,13;0,00;868,70;0,00;0,00;6,70;838,70;0,00;112,70;0,00;0,00;0,00;1144,13;0,00;0,00;0,00;0,00;0,00;0,00
5552;29;16,2;246,5;1;1;1;1;116836,70;874,40;115,30;0,00;1172,39;0,00;867,70;0,00;0,00;6,70;838,70;0,00;115,30;0,00;0,00;0,00;1172,39;0,00;0,00;0,00;0,00;0,00;0,00
5553;31,8;19,8;265,8;1;1;1;1;119345,37;877,20;116,50;0,00;1191,60;0,00;870,50;0,00;0,00;6,70;838,70;0,00;116,50;0,00;0,00;0,00;1191,60;0,00;0,00;0,00;0,00;0,00;0,00
5554;41,6;23,1;239,3;1;1;1;1;117306,71;887,00;111,40;0,00;1143,76;0,00;880,30;0,00;0,00;6,70;838,70;0,00;111,40;0,00;0,00;0,00;1143,76;0,00;0,00;0,00;0,00;0,00;0,00
5555;55,6;26,6;232,3;1;1;1;1;118054,29;901,00;107,00;0,00;1108,69;0,00;894,30;0,00;0,00;6,70;838,70;0,00;107,00;0,00;0,00;0,00;1108,69;0,00;0,00;0,00;0,00;0,00;0,00
5556;52,5;28,5;255,8;1;1;1;1;120292,83;897,90;111,50;0,00;1157,93;0,00;891,20;0,00;0,00;6,70;838,70;0,00;111,50;0,00;0,00;0,00;1157,93;0,00;0,00;0,00;0,00;0,00;0,00
5557;38,6;29,2;248,5;1;1;1;1;118029,07;884,00;113,30;0,00;1162,26;0,00;877,30;0,00;0,00;6,70;838,70;0,00;113,30;0,00;0,00;0,00;1162,26;0,00;0,00;0,00;0,00;0,00;0,00
5558;38,8;29,9;262;1;1;1;1;119588,93;884,20;114,70;0,00;1179,69;0,00;877,50;0,00;0,00;6,70;838,70;0,00;114,70;0,00;0,00;0,00;1179,69;0,00;0,00;0,00;0,00;0,00;0,00
5559;31,2;31;264,6;1;1;1;1;119148,38;876,60;116,50;0,00;1190,60;0,00;869,90;0,00;0,00;6,70;838,70;0,00;116,50;0,00;0,00;0,00;1190,60;0,00;0,00;0,00;0,00;0,00;0,00
5560;32,8;30,7;264;1;1;1;1;119231,83;878,20;116,10;0,00;1188,15;0,00;871,50;0,00;0,00;6,70;838,70;0,00;116,10;0,00;0,00;0,00;1188,15;0,00;0,00;0,00;0,00;0,00;0,00
5561;35,7;29,5;228,1;1;1;1;1;115438,47;881,10;110,80;0,00;1130,14;0,00;874,40;0,00;0,00;6,70;838,70;0,00;110,80;0,00;0,00;0,00;1130,14;0,00;0,00;0,00;0,00;0,00;0,00
5562;29,5;29;213,8;1;1;1;1;113200,39;874,90;109,20;0,00;1106,37;0,00;868,20;0,00;0,00;6,70;838,70;0,00;109,20;0,00;0,00;0,00;1106,37;0,00;0,00;0,00;0,00;0,00;0,00
5563;33,7;26,5;250,6;1;1;1;1;117773,38;879,10;114,70;0,00;1172,23;0,00;872,40;0,00;0,00;6,70;838,70;0,00;114,70;0,00;0,00;0,00;1172,23;0,00;0,00;0,00;0,00;0,00;0,00
5564;31,4;23;223,3;1;1;1;1;114450,32;876,80;111,10;0,00;1128,43;0,00;870,10;0,00;0,00;6,70;838,70;0,00;111,10;0,00;0,00;0,00;1128,43;0,00;0,00;0,00;0,00;0,00;0,00
5565;39,9;20,6;272,7;1;1;1;1;120929,00;885,30;115,40;0,00;1190,32;0,00;878,60;0,00;0,00;6,70;838,70;0,00;115,40;0,00;0,00;0,00;1190,32;0,00;0,00;0,00;0,00;0,00;0,00
5566;40,1;19,3;244,3;1;1;1;1;117709,46;885,50;112,40;0,00;1153,55;0,00;878,80;0,00;0,00;6,70;838,70;0,00;112,40;0,00;0,00;0,00;1153,55;0,00;0,00;0,00;0,00;0,00;0,00
5567;49,4;18,7;297,3;1;1;1;1;124699,70;894,80;115,60;0,00;1207,75;0,00;888,10;0,00;0,00;6,70;838,70;0,00;115,60;0,00;0,00;0,00;1207,75;0,00;0,00;0,00;0,00;0,00;0,00
5568;59,3;17,8;243,8;1;1;1;1;119699,88;904,70;108,50;0,00;1129,44;0,00;898,00;0,00;0,00;6,70;838,70;0,00;108,50;0,00;0,00;0,00;1129,44;0,00;0,00;0,00;0,00;0,00;0,00
5569;59;16,8;210,7;1;1;1;1;116157,15;904,40;105,10;0,00;1090,79;0,00;897,70;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1090,79;0,00;0,00;0,00;0,00;0,00;0,00
5570;59,7;16,1;189,7;1;1;1;1;114028,48;905,10;105,10;0,00;1091,39;0,00;898,40;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1091,39;0,00;0,00;0,00;0,00;0,00;0,00
5571;41,6;15,5;173,8;1;1;1;1;110329,46;887,00;105,10;0,00;1075,77;0,00;880,30;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1075,77;0,00;0,00;0,00;0,00;0,00;0,00
5572;26,5;15,1;221,6;1;1;1;1;113746,19;871,90;112,20;0,00;1134,29;0,00;865,20;0,00;0,00;6,70;838,70;0,00;112,20;0,00;0,00;0,00;1134,29;0,00;0,00;0,00;0,00;0,00;0,00
5573;26,5;14,8;200,4;1;1;1;1;111433,31;871,90;105,10;0,00;1062,73;0,00;865,20;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1062,73;0,00;0,00;0,00;0,00;0,00;0,00
5574;21,6;15,3;204,2;1;1;1;1;111297,94;867,00;108,90;0,00;1095,12;0,00;860,30;0,00;0,00;6,70;838,70;0,00;108,90;0,00;0,00;0,00;1095,12;0,00;0,00;0,00;0,00;0,00;0,00
5575;21,5;16,9;227,7;1;1;1;1;113932,05;866,90;115,10;0,00;1158,76;0,00;860,20;0,00;0,00;6,70;838,70;0,00;115,10;0,00;0,00;0,00;1158,76;0,00;0,00;0,00;0,00;0,00;0,00
5576;29;19,7;196,6;1;1;1;1;111314,03;874,40;105,10;0,00;1064,89;0,00;867,70;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1064,89;0,00;0,00;0,00;0,00;0,00;0,00
5577;27,4;23,9;277,5;1;1;1;1;120307,63;872,80;117,60;0,00;1198,05;0,00;866,10;0,00;0,00;6,70;838,70;0,00;117,60;0,00;0,00;0,00;1198,05;0,00;0,00;0,00;0,00;0,00;0,00
5578;48,5;27,2;258;1;1;1;1;120121,38;893,90;112,50;0,00;1165,37;0,00;887,20;0,00;0,00;6,70;838,70;0,00;112,50;0,00;0,00;0,00;1165,37;0,00;0,00;0,00;0,00;0,00;0,00
5579;64;30,8;289,1;1;1;1;1;125228,18;909,40;113,00;0,00;1191,88;0,00;902,70;0,00;0,00;6,70;838,70;0,00;113,00;0,00;0,00;0,00;1191,88;0,00;0,00;0,00;0,00;0,00;0,00
5580;53;32,6;289;1;1;1;1;124100,42;898,40;114,50;0,00;1197,65;0,00;891,70;0,00;0,00;6,70;838,70;0,00;114,50;0,00;0,00;0,00;1197,65;0,00;0,00;0,00;0,00;0,00;0,00
5581;47,8;33,9;293;1;1;1;1;124046,47;893,20;115,60;0,00;1205,26;0,00;886,50;0,00;0,00;6,70;838,70;0,00;115,60;0,00;0,00;0,00;1205,26;0,00;0,00;0,00;0,00;0,00;0,00
5582;40,6;34;278,1;1;1;1;1;121621,48;886,00;115,70;0,00;1195,37;0,00;879,30;0,00;0,00;6,70;838,70;0,00;115,70;0,00;0,00;0,00;1195,37;0,00;0,00;0,00;0,00;0,00;0,00
5583;32,8;33;289,7;1;1;1;1;122236,39;878,20;117,20;0,00;1202,47;0,00;871,50;0,00;0,00;6,70;838,70;0,00;117,20;0,00;0,00;0,00;1202,47;0,00;0,00;0,00;0,00;0,00;0,00
5584;34,7;35;277,6;1;1;1;1;120996,98;880,10;116,80;0,00;1200,42;0,00;873,40;0,00;0,00;6,70;838,70;0,00;116,80;0,00;0,00;0,00;1200,42;0,00;0,00;0,00;0,00;0,00;0,00
5585;33,3;33,8;233,8;1;1;1;1;115823,37;878,70;112,50;0,00;1146,11;0,00;872,00;0,00;0,00;6,70;838,70;0,00;112,50;0,00;0,00;0,00;1146,11;0,00;0,00;0,00;0,00;0,00;0,00
5586;30,7;32,9;254,7;1;1;1;1;117950,33;876,10;115,80;0,00;1181,05;0,00;869,40;0,00;0,00;6,70;838,70;0,00;115,80;0,00;0,00;0,00;1181,05;0,00;0,00;0,00;0,00;0,00;0,00
5587;29,1;30,2;280,8;1;1;1;1;120851,41;874,50;117,50;0,00;1199,84;0,00;867,80;0,00;0,00;6,70;838,70;0,00;117,50;0,00;0,00;0,00;1199,84;0,00;0,00;0,00;0,00;0,00;0,00
5588;30,7;26,1;275,5;1;1;1;1;120376,54;876,10;117,40;0,00;1201,40;0,00;869,40;0,00;0,00;6,70;838,70;0,00;117,40;0,00;0,00;0,00;1201,40;0,00;0,00;0,00;0,00;0,00;0,00
5589;33,8;24;284,2;1;1;1;1;121684,77;879,20;117,10;0,00;1202,89;0,00;872,50;0,00;0,00;6,70;838,70;0,00;117,10;0,00;0,00;0,00;1202,89;0,00;0,00;0,00;0,00;0,00;0,00
5590;32,3;22,7;276,4;1;1;1;1;120630,97;877,70;117,20;0,00;1201,59;0,00;871,00;0,00;0,00;6,70;838,70;0,00;117,20;0,00;0,00;0,00;1201,59;0,00;0,00;0,00;0,00;0,00;0,00
5591;40,5;22;233,4;1;1;1;1;116535,30;885,90;110,60;0,00;1133,40;0,00;879,20;0,00;0,00;6,70;838,70;0,00;110,60;0,00;0,00;0,00;1133,40;0,00;0,00;0,00;0,00;0,00;0,00
5592;50,9;21,1;212,6;1;1;1;1;115449,32;896,30;105,10;0,00;1083,80;0,00;889,60;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1083,80;0,00;0,00;0,00;0,00;0,00;0,00
5593;52,8;20,6;186;1;1;1;1;112866,53;898,20;105,10;0,00;1085,44;0,00;891,50;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1085,44;0,00;0,00;0,00;0,00;0,00;0,00
5594;49,7;22,3;213,9;1;1;1;1;115451,50;895,10;105,10;0,00;1082,76;0,00;888,40;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1082,76;0,00;0,00;0,00;0,00;0,00;0,00
5595;38,9;22,2;191,1;1;1;1;1;111845,18;884,30;105,10;0,00;1073,43;0,00;877,60;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1073,43;0,00;0,00;0,00;0,00;0,00;0,00
5596;29,3;21,4;209,4;1;1;1;1;112701,20;874,70;107,80;0,00;1091,93;0,00;868,00;0,00;0,00;6,70;838,70;0,00;107,80;0,00;0,00;0,00;1091,93;0,00;0,00;0,00;0,00;0,00;0,00
5597;24,8;20,6;179,5;1;1;1;1;109046,25;870,20;105,10;0,00;1061,26;0,00;863,50;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1061,26;0,00;0,00;0,00;0,00;0,00;0,00
5598;20,3;19,9;186,7;1;1;1;1;109298,79;865,70;105,10;0,00;1057,37;0,00;859,00;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1057,37;0,00;0,00;0,00;0,00;0,00;0,00
5599;23,8;20,2;195,5;1;1;1;1;110615,81;869,20;105,10;0,00;1060,40;0,00;862,50;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1060,40;0,00;0,00;0,00;0,00;0,00;0,00
5600;24,7;19,6;170,6;1;1;1;1;108099,66;870,10;105,10;0,00;1061,17;0,00;863,40;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1061,17;0,00;0,00;0,00;0,00;0,00;0,00
5601;32,7;22;199,7;1;1;1;1;112054,39;878,10;105,10;0,00;1068,08;0,00;871,40;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1068,08;0,00;0,00;0,00;0,00;0,00;0,00
5602;42,4;23,3;199,9;1;1;1;1;113162,20;887,80;105,10;0,00;1076,46;0,00;881,10;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1076,46;0,00;0,00;0,00;0,00;0,00;0,00
5603;53,6;26,2;275,7;1;1;1;1;122645,39;899,00;113,40;0,00;1183,56;0,00;892,30;0,00;0,00;6,70;838,70;0,00;113,40;0,00;0,00;0,00;1183,56;0,00;0,00;0,00;0,00;0,00;0,00
5604;50,5;28,9;245,7;1;1;1;1;118959,86;895,90;110,50;0,00;1143,56;0,00;889,20;0,00;0,00;6,70;838,70;0,00;110,50;0,00;0,00;0,00;1143,56;0,00;0,00;0,00;0,00;0,00;0,00
5605;43,5;30,1;238,8;1;1;1;1;117452,00;888,90;110,90;0,00;1140,24;0,00;882,20;0,00;0,00;6,70;838,70;0,00;110,90;0,00;0,00;0,00;1140,24;0,00;0,00;0,00;0,00;0,00;0,00
5606;35,5;30,6;237,7;1;1;1;1;116490,16;880,90;112,60;0,00;1150,04;0,00;874,20;0,00;0,00;6,70;838,70;0,00;112,60;0,00;0,00;0,00;1150,04;0,00;0,00;0,00;0,00;0,00;0,00
5607;37,4;30;179,7;1;1;1;1;110478,98;882,80;105,10;0,00;1072,14;0,00;876,10;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1072,14;0,00;0,00;0,00;0,00;0,00;0,00
5608;30,3;29,2;175,2;1;1;1;1;109210,55;875,70;105,10;0,00;1066,01;0,00;869,00;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1066,01;0,00;0,00;0,00;0,00;0,00;0,00
5609;33,9;27,7;219,5;1;1;1;1;114298,65;879,30;109,40;0,00;1113,11;0,00;872,60;0,00;0,00;6,70;838,70;0,00;109,40;0,00;0,00;0,00;1113,11;0,00;0,00;0,00;0,00;0,00;0,00
5610;31;26,4;214,1;1;1;1;1;113395,65;876,40;108,80;0,00;1103,82;0,00;869,70;0,00;0,00;6,70;838,70;0,00;108,80;0,00;0,00;0,00;1103,82;0,00;0,00;0,00;0,00;0,00;0,00
5611;31;25,4;289,9;1;1;1;1;122093,46;876,40;117,30;0,00;1200,62;0,00;869,70;0,00;0,00;6,70;838,70;0,00;117,30;0,00;0,00;0,00;1200,62;0,00;0,00;0,00;0,00;0,00;0,00
5612;34;24;252,4;1;1;1;1;118009,74;879,40;114,80;0,00;1173,88;0,00;872,70;0,00;0,00;6,70;838,70;0,00;114,80;0,00;0,00;0,00;1173,88;0,00;0,00;0,00;0,00;0,00;0,00
5613;33,3;22,8;264,7;1;1;1;1;119361,28;878,70;116,10;0,00;1188,96;0,00;872,00;0,00;0,00;6,70;838,70;0,00;116,10;0,00;0,00;0,00;1188,96;0,00;0,00;0,00;0,00;0,00;0,00
5614;39,1;21,8;249;1;1;1;1;118136,87;884,50;113,30;0,00;1162,92;0,00;877,80;0,00;0,00;6,70;838,70;0,00;113,30;0,00;0,00;0,00;1162,92;0,00;0,00;0,00;0,00;0,00;0,00
5615;41,8;20,6;253,5;1;1;1;1;118922,94;887,20;113,20;0,00;1165,30;0,00;880,50;0,00;0,00;6,70;838,70;0,00;113,20;0,00;0,00;0,00;1165,30;0,00;0,00;0,00;0,00;0,00;0,00
5616;55,6;19,7;191,7;1;1;1;1;113779,32;901,00;105,10;0,00;1087,85;0,00;894,30;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1087,85;0,00;0,00;0,00;0,00;0,00;0,00
5617;58;19;213,7;1;1;1;1;116360,41;903,40;105,10;0,00;1089,93;0,00;896,70;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1089,93;0,00;0,00;0,00;0,00;0,00;0,00
5618;53,5;18,3;202,5;1;1;1;1;114679,11;898,90;105,10;0,00;1086,04;0,00;892,20;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1086,04;0,00;0,00;0,00;0,00;0,00;0,00
5619;44,4;18;212,4;1;1;1;1;114700,04;889,80;105,10;0,00;1078,18;0,00;883,10;0,00;0,00;6,70;838,70;0,00;105,10;0,00;0,00;0,00;1078,18;0,00;0,00;0,00;0,00;0,00;0,00
5620;29,4;17,6;224,1;1;1;1;1;114328,98;874,80;111,80;0,00;1133,58;0,00;868,10;0,00;0,00;6,70;838,70;0,00;111,80;0,00;0,00;0,00;1133,58;0,00;0,00;0,00;0,00;0,00;0,00
5621;24,2;17,4;226,9;1;1;1;1;114110,13;869,60;114,00;0,00;1150,65;0,00;862,90;0,00;0,00;6,70;838,70;0,00;114,00;0,00;0,00;0,00;1150,65;0,00;0,00;0,00;0,00;0,00;0,00
5622;25,1;17,4;211,4;1;1;1;1;112463,74;870,50;110,10;0,00;1110,84;0,00;863,80;0,00;0,00;6,70;838,70;0,00;110,10;0,00;0,00;0,00;1110,84;0,00;0,00;0,00;0,00;0,00;0,00
5623;21,5;18,5;217,8;1;1;1;1;112801,40;866,90;113,20;0,00;1138,44;0,00;860,20;0,00;0,00;6,70;838,70;0,00;113,20;0,00;0,00;0,00;1138,44;0,00;0,00;0,00;0,00;0,00;0,00
5624;27,1;20,5;220,1;1;1;1;1;113640,90;872,50;111,70;0,00;1129,72;0,00;865,80;0,00;0,00;6,70;838,70;0,00;111,70;0,00;0,00;0,00;1129,72;0,00;0,00;0,00;0,00;0,00;0,00
5625;27,8;24,3;274,9;1;1;1;1;120038,71;873,20;117,60;0,00;1198,78;0,00;866,50;0,00;0,00;6,70;838,70;0,00;117,60;0,00;0,00;0,00;1198,78;0,00;0,00;0,00;0,00;0,00;0,00
5626;45,8;27,6;263,8;1;1;1;1;120499,50;891,20;113,60;0,00;1175,63;0,00;884,50;0,00;0,00;6,70;838,70;0,00;113,60;0,00;0,00;0,00;1175,63;0,00;0,00;0,00;0,00;0,00;0,00
5627;52,8;30,9;289,2;1;1;1;1;124103,33;898,20;114,60;0,00;1198,75;0,00;891,50;0,00;0,00;6,70;838,70;0,00;114,60;0,00;0,00;0,00;1198,75;0,00;0,00;0,00;0,00;0,00;0,00
5628;47,6;31,1;286,8;1;1;1;1;123311,55;893,00;115,20;0,00;1199,37;0,00;886,30;0,00;0,00;6,70;838,70;0,00;115,20;0,00;0,00;0,00;1199,37;0,00;0,00;0,00;0,00;0,00;0,00
5629;44;30,6;281,2;1;1;1;1;122311,94;889,40;115,40;0,00;1196,61;0,00;882,70;0,00;0,00;6,70;838,70;0,00;115,40;0,00;0,00;0,00;1196,61;0,00;0,00;0,00;0,00;0,00;0,00
5630;40,9;30,4;286;1;1;1;1;122566,65;886,30;116,20;0,00;1202,62;0,00;879,60;0,00;0,00;6,70;838,70;0,00;116,20;0,00;0,00;0,00;1202,62;0,00;0,00;0,00;0,00;0,00;0,00
5631;39;30,1;293;1;1;1;1;123201,62;884,40;116,70;0,00;1206,37;0,00;877,70;0,00;0,00;6,70;838,70;0,00;116,70;0,00;0,00;0,00;1206,37;0,00;0,00;0,00;0,00;0,00;0,00
5632;32,3;31,2;271,1;1;1;1;1;120011,02;877,70;116,80;0,00;1196,32;0,00;871,00;0,00;0,00;6,70;838,70;0,00;116,80;0,00;0,00;0,00;1196,32;0,00;0,00;0,00;0,00;0,00;0,00
5633;32,1;29,8;241,9;1;1;1;1;116618,11;877,50;114,00;0,00;1161,66;0,00;870,80;0,00;0,00;6,70;838,70;0,00;114,00;0,00;0,00;0,00;1161,66;0,00;0,00;0,00;0,00;0,00;0,00
5634;29,5;28,7;249,8;1;1;1;1;117266,65;874,90;115,60;0,00;1176,74;0,00;868,20;0,00;0,00;6,70;838,70;0,00;115,60;0,00;0,00;0,00;1176,74;0,00;0,00;0,00;0,00;0,00;0,00
5635;31,9;27,5;250,4;1;1;1;1;117571,70;877,30;115,00;0,00;1173,19;0,00;870,60;0,00;0,00;6,70;838,70;0,00;115,00;0,00;0,00;0,00;1173,19;0,00;0,00;0,00;0,00;0,00;0,00
5636;36,8;26;283,8;1;1;1;1;121919,56;882,20;116,80;0,00;1204,00;0,00;875,50;0,00;0,00;6,70;838,70;0,00;116,80;0,00;0,00;0,00;1204,00;0,00;0,00;0,00;0,00;0,00;0,00
5637;35,5;24,2;264,2;1;1;1;1;119516,83;880,90;115,60;0,00;1186,09;0,00;874,20;0,00;0,00;6,70;838,70;0,00;115,60;0,00;0,00;0,00;1186,09;0,00;0,00;0,00;0,00;0,00;0,00
5638;35,6;23,3;273,4;1;1;1;1;120593,24;881,00;116,30;0,00;1195,30;0,00;874,30;0,00;0,00;6,70;838,70;0,00;116,30;0,00;0,00;0,00;1195,30;0,00;0,00;0,00;0,00;0,00;0,00
5639;42;22,8;324,7;1;1;1;1;127176,20;887,40;116,40;0,00;1207,21;0,00;880,70;0,00;0,00;6,70;838,70;0,00;116,40;0,00;0,00;0,00;1207,21;0,00;0,00;0,00;0,00;0,00;0,00
5640;48,9;22,3;272;1;1;1;1;121746,71;894,30;113,80;0,00;1182,45;0,00;887,60;0,00;0,00;6,70;838,70;0,00;113,80;0,00;0,00;0,00;1182,45;0,00;0,00;0,00;0,00;0,00;0,00
5641;53,9;21,7;248,5;1;1;1;1;119631,69;899,30;110,30;0,00;1144,99;0,00;892,60;0,00;0,00;6,70;838,70;0,00;110,30;0,00;0,00;0,00;1144,99;0,00;0,00;0,00;0,00;0,00;0,00
5642;51,9;20,7;260,7;1;1;1;1;120778,04;897,30;112,20;0,00;1165,89;0,00;890,60;0,00;0,00;6,70;838,70;0,00;112,20;0,00;0,00;0,00;1165,89;0,00;0,00;0,00;0,00;0,00;0,00
5643;36,6;20,3;231,7;1;1;1;1;115933,51;882,00;111,30;0,00;1136,72;0,00;875,30;0,00;0,00;6,70;838,70;0,00;111,30;0,00;0,00;0,00;1136,72;0,00;0,00;0,00;0,00;0,00;0,00
5644;27,3;19,7;235,8;1;1;1;1;115438,57;872,70;114,50;0,00;1160,60;0,00;866,00;0,00;0,00;6,70;838,70;0,00;114,50;0,00;0,00;0,00;1160,60;0,00;0,00;0,00;0,00;0,00;0,00
5645;21,6;18,9;266,5;1;1;1;1;118487,19;867,00;118,10;0,00;1193,53;0,00;860,30;0,00;0,00;6,70;838,70;0,00;118,10;0,00;0,00;0,00;1193,53;0,00;0,00;0,00;0,00;0,00;0,00
5646;20,6;18,5;233,1;1;1;1;1;114468,75;866,00;116,20;0,00;1169,54;0,00;859,30;0,00;0,00;6,70;838,70;0,00;116,20;0,00;0,00;0,00;1169,54;0,00;0,00;0,00;0,00;0,00;0,00
5647;19,7;19,2;257,5;1;1;1;1;117254,08;865,10;118,30;0,00;1192,32;0,00;858,40;0,00;0,00;6,70;838,70;0,00;118,30;0,00;0,00;0,00;1192,32;0,00;0,00;0,00;0,00;0,00;0,00
5648;28,2;20,7;228,2;1;1;1;1;114665,41;873,60;113,00;0,00;1145,11;0,00;866,90;0,00;0,00;6,70;838,70;0,00;113,00;0,00;0,00;0,00;1145,11;0,00;0,00;0,00;0,00;0,00;0,00
5649;28,8;22;364,7;1;1;1;1;130681,94;874,20;117,50;0,00;1199,29;0,00;867,50;0,00;0,00;6,70;838,70;0,00;117,50;0,00;0,00;0,00;1199,29;0,00;0,00;0,00;0,00;0,00;0,00
5650;43,6;23,1;342,8;1;1;1;1;129431,21;889,00;116,30;0,00;1208,43;0,00;882,30;0,00;0,00;6,70;838,70;0,00;116,30;0,00;0,00;0,00;1208,43;0,00;0,00;0,00;0,00;0,00;0,00
5651;53,2;25,7;366;1;1;1;1;133006,22;898,60;115,50;0,00;1212,20;0,00;891,90;0,00;0,00;6,70;838,70;0,00;115,50;0,00;0,00;0,00;1212,20;0,00;0,00;0,00;0,00;0,00;0,00
5652;50,1;28,3;355,1;1;1;1;1;131455,21;895,50;115,70;0,00;1210,28;0,00;888,80;0,00;0,00;6,70;838,70;0,00;115,70;0,00;0,00;0,00;1210,28;0,00;0,00;0,00;0,00;0,00;0,00
5653;47,9;29,1;349,3;1;1;1;1;130580,43;893,30;115,90;0,00;1209,68;0,00;886,60;0,00;0,00;6,70;838,70;0,00;115,90;0,00;0,00;0,00;1209,68;0,00;0,00;0,00;0,00;0,00;0,00
5654;38,8;29;367,5;1;1;1;1;131876,82;884,20;116,70;0,00;1206,03;0,00;877,50;0,00;0,00;6,70;838,70;0,00;116,70;0,00;0,00;0,00;1206,03;0,00;0,00;0,00;0,00;0,00;0,00
5655;38;28,7;359;1;1;1;1;130816,30;883,40;116,80;0,00;1206,05;0,00;876,70;0,00;0,00;6,70;838,70;0,00;116,80;0,00;0,00;0,00;1206,05;0,00;0,00;0,00;0,00;0,00;0,00
5656;36,7;28,5;368,9;1;1;1;1;131858,23;882,10;116,90;0,00;1205,20;0,00;875,40;0,00;0,00;6,70;838,70;0,00;116,90;0,00;0,00;0,00;1205,20;0,00;0,00;0,00;0,00;0,00;0,00
