j ;Ptz;t ;K;DA ;DB ;DC ;DD ;Y ;Pt;Pe;Zg;Zw;PtA ;PtB ;PtC ;PtD ;PtS;E;PeA ;PeB ;PeC ;PeD ;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
3561;20,3;20,0;284,8;1;1;0;0;11503,25;20,30;118,20;0,00;1192,26;0,00;20,30;0,00;0,00;0,00;-6168,20;0,00;118,20;0,00;0,00;0,00;1192,26;0,00;0,00;0,00;0,00;0,00;0,00
3562;59,2;22,4;286,9;1;1;0;0;15456,38;59,20;113,50;0,00;1192,44;0,00;59,20;0,00;0,00;0,00;-6168,20;0,00;113,50;0,00;0,00;0,00;1192,44;0,00;0,00;0,00;0,00;0,00;0,00
3563;67;24,5;286,9;1;1;0;0;16259,25;67,00;112,40;0,00;1187,42;0,00;67,00;0,00;0,00;0,00;-6168,20;0,00;112,40;0,00;0,00;0,00;1187,42;0,00;0,00;0,00;0,00;0,00;0,00
3564;55,1;26,0;286,9;1;1;0;0;15040,36;55,10;114,10;0,00;1195,09;0,00;55,10;0,00;0,00;0,00;-6168,20;0,00;114,10;0,00;0,00;0,00;1195,09;0,00;0,00;0,00;0,00;0,00;0,00
3565;51,8;27,1;286,9;1;1;0;0;14708,95;51,80;114,50;0,00;1195,92;0,00;51,80;0,00;0,00;0,00;-6168,20;0,00;114,50;0,00;0,00;0,00;1195,92;0,00;0,00;0,00;0,00;0,00;0,00
3566;49,9;27,7;286,9;1;1;0;0;14519,65;49,90;114,80;0,00;1197,28;0,00;49,90;0,00;0,00;0,00;-6168,20;0,00;114,80;0,00;0,00;0,00;1197,28;0,00;0,00;0,00;0,00;0,00;0,00
3567;45,5;28,0;284,8;1;1;0;0;13843,47;45,50;115,40;0,00;1198,92;0,00;45,50;0,00;0,00;0,00;-6168,20;0,00;115,40;0,00;0,00;0,00;1198,92;0,00;0,00;0,00;0,00;0,00;0,00
3568;46,1;28,0;282,6;1;1;0;0;13648,99;46,10;115,10;0,00;1195,73;0,00;46,10;0,00;0,00;0,00;-6168,20;0,00;115,10;0,00;0,00;0,00;1195,73;0,00;0,00;0,00;0,00;0,00;0,00
3569;48,6;27,6;282,6;1;1;0;0;13896,85;48,60;114,70;0,00;1194,01;0,00;48,60;0,00;0,00;0,00;-6168,20;0,00;114,70;0,00;0,00;0,00;1194,01;0,00;0,00;0,00;0,00;0,00;0,00
3570;53,5;26,6;282,6;1;1;0;0;14388,54;53,50;114,00;0,00;1191,48;0,00;53,50;0,00;0,00;0,00;-6168,20;0,00;114,00;0,00;0,00;0,00;1191,48;0,00;0,00;0,00;0,00;0,00;0,00
3571;65,5;25,1;282,6;1;1;0;0;15620,35;65,50;112,20;0,00;1182,81;0,00;65,50;0,00;0,00;0,00;-6168,20;0,00;112,20;0,00;0,00;0,00;1182,81;0,00;0,00;0,00;0,00;0,00;0,00
3572;81,2;23,0;282,6;1;1;0;0;17277,63;81,20;110,20;0,00;1174,08;0,00;81,20;0,00;0,00;0,00;-6168,20;0,00;110,20;0,00;0,00;0,00;1174,08;0,00;0,00;0,00;0,00;0,00;0,00
3573;85,9;20,8;286,3;1;1;0;0;18188,12;85,90;110,00;0,00;1176,53;0,00;85,90;0,00;0,00;0,00;-6168,20;0,00;110,00;0,00;0,00;0,00;1176,53;0,00;0,00;0,00;0,00;0,00;0,00
3574;87,1;18,8;286,3;1;1;0;0;18316,82;87,10;109,90;0,00;1176,47;0,00;87,10;0,00;0,00;0,00;-6168,20;0,00;109,90;0,00;0,00;0,00;1176,47;0,00;0,00;0,00;0,00;0,00;0,00
3575;67,7;17,3;255,0;1;1;0;0;12799,30;67,70;108,90;0,00;1142,85;0,00;67,70;0,00;0,00;0,00;-6168,20;0,00;108,90;0,00;0,00;0,00;1142,85;0,00;0,00;0,00;0,00;0,00;0,00
3576;45,4;17,3;207,3;1;1;0;0;5245,07;45,40;105,10;0,00;1079,05;0,00;45,40;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1079,05;0,00;0,00;0,00;0,00;0,00;0,00
3577;33;16,1;191,5;1;1;0;0;2195,19;33,00;105,10;0,00;1068,34;0,00;33,00;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1068,34;0,00;0,00;0,00;0,00;0,00;0,00
3578;31,7;14,9;189,1;1;1;0;0;1797,29;31,70;105,10;0,00;1067,22;0,00;31,70;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1067,22;0,00;0,00;0,00;0,00;0,00;0,00
3579;30,5;14,2;186,4;1;1;0;0;1379,07;30,50;105,10;0,00;1066,18;0,00;30,50;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1066,18;0,00;0,00;0,00;0,00;0,00;0,00
3580;29,1;13,2;186,2;1;1;0;0;1201,20;29,10;105,10;0,00;1064,97;0,00;29,10;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1064,97;0,00;0,00;0,00;0,00;0,00;0,00
3581;42,8;14,0;184,1;1;1;0;0;2515,44;42,80;105,10;0,00;1076,80;0,00;42,80;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1076,80;0,00;0,00;0,00;0,00;0,00;0,00
3582;64,6;14,9;183,8;1;1;0;0;4926,39;64,60;105,10;0,00;1095,62;0,00;64,60;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1095,62;0,00;0,00;0,00;0,00;0,00;0,00
3583;77,3;17,5;184,1;1;1;0;0;6380,83;77,30;105,10;0,00;1106,59;0,00;77,30;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1106,59;0,00;0,00;0,00;0,00;0,00;0,00
3584;71,2;19,8;189,4;1;1;0;0;6254,42;71,20;105,10;0,00;1101,32;0,00;71,20;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1101,32;0,00;0,00;0,00;0,00;0,00;0,00
3585;56,6;22,3;191,5;1;1;0;0;4839,34;56,60;105,10;0,00;1088,72;0,00;56,60;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1088,72;0,00;0,00;0,00;0,00;0,00;0,00
3586;54;24,5;199,3;1;1;0;0;5367,81;54,00;105,10;0,00;1086,47;0,00;54,00;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1086,47;0,00;0,00;0,00;0,00;0,00;0,00
3587;48,9;25,9;216,1;1;1;0;0;6562,09;48,90;105,10;0,00;1082,07;0,00;48,90;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1082,07;0,00;0,00;0,00;0,00;0,00;0,00
3588;49,4;26,9;214,6;1;1;0;0;6460,46;49,40;105,10;0,00;1082,50;0,00;49,40;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1082,50;0,00;0,00;0,00;0,00;0,00;0,00
3589;45,4;27,8;196,1;1;1;0;0;4067,95;45,40;105,10;0,00;1079,05;0,00;45,40;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1079,05;0,00;0,00;0,00;0,00;0,00;0,00
3590;44,8;28,4;191,7;1;1;0;0;3538,28;44,80;105,10;0,00;1078,53;0,00;44,80;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1078,53;0,00;0,00;0,00;0,00;0,00;0,00
3591;48,1;28,8;191,5;1;1;0;0;3886,99;48,10;105,10;0,00;1081,38;0,00;48,10;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1081,38;0,00;0,00;0,00;0,00;0,00;0,00
3592;52;29,0;189,7;1;1;0;0;4134,77;52,00;105,10;0,00;1084,75;0,00;52,00;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1084,75;0,00;0,00;0,00;0,00;0,00;0,00
3593;54,3;28,8;189,4;1;1;0;0;4360,93;54,30;105,10;0,00;1086,73;0,00;54,30;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1086,73;0,00;0,00;0,00;0,00;0,00;0,00
3594;55,6;27,8;189,7;1;1;0;0;4538,12;55,60;105,10;0,00;1087,85;0,00;55,60;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1087,85;0,00;0,00;0,00;0,00;0,00;0,00
3595;56,7;26,1;191,5;1;1;0;0;4850,54;56,70;105,10;0,00;1088,80;0,00;56,70;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1088,80;0,00;0,00;0,00;0,00;0,00;0,00
3596;60,9;24,0;197,9;1;1;0;0;5993,75;60,90;105,10;0,00;1092,43;0,00;60,90;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1092,43;0,00;0,00;0,00;0,00;0,00;0,00
3597;64;21,9;245,4;1;1;0;0;11355,10;64,00;108,00;0,00;1128,27;0,00;64,00;0,00;0,00;0,00;-6168,20;0,00;108,00;0,00;0,00;0,00;1128,27;0,00;0,00;0,00;0,00;0,00;0,00
3598;63,9;20,2;245,4;1;1;0;0;11344,16;63,90;108,00;0,00;1128,17;0,00;63,90;0,00;0,00;0,00;-6168,20;0,00;108,00;0,00;0,00;0,00;1128,17;0,00;0,00;0,00;0,00;0,00;0,00
3599;54,2;18,7;245,4;1;1;0;0;10291,79;54,20;109,70;0,00;1138,20;0,00;54,20;0,00;0,00;0,00;-6168,20;0,00;109,70;0,00;0,00;0,00;1138,20;0,00;0,00;0,00;0,00;0,00;0,00
3600;36,6;17,8;191,3;1;1;0;0;2577,51;36,60;105,10;0,00;1071,45;0,00;36,60;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1071,45;0,00;0,00;0,00;0,00;0,00;0,00
3601;29,8;17,0;208,6;1;1;0;0;3639,15;29,80;107,30;0,00;1087,39;0,00;29,80;0,00;0,00;0,00;-6168,20;0,00;107,30;0,00;0,00;0,00;1087,39;0,00;0,00;0,00;0,00;0,00;0,00
3602;26,6;17,0;198,7;1;1;0;0;2234,85;26,60;105,10;0,00;1062,81;0,00;26,60;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1062,81;0,00;0,00;0,00;0,00;0,00;0,00
3603;26,2;15,9;195,5;1;1;0;0;1853,71;26,20;105,10;0,00;1062,47;0,00;26,20;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1062,47;0,00;0,00;0,00;0,00;0,00;0,00
3604;26,9;15,8;196,6;1;1;0;0;2047,75;26,90;105,10;0,00;1063,07;0,00;26,90;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1063,07;0,00;0,00;0,00;0,00;0,00;0,00
3605;31;15,5;198,1;1;1;0;0;2664,76;31,00;105,10;0,00;1066,61;0,00;31,00;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1066,61;0,00;0,00;0,00;0,00;0,00;0,00
3606;32,6;15,9;208,3;1;1;0;0;3917,13;32,60;106,10;0,00;1077,96;0,00;32,60;0,00;0,00;0,00;-6168,20;0,00;106,10;0,00;0,00;0,00;1077,96;0,00;0,00;0,00;0,00;0,00;0,00
3607;46,3;18,1;257,5;1;1;0;0;10806,55;46,30;112,80;0,00;1166,27;0,00;46,30;0,00;0,00;0,00;-6168,20;0,00;112,80;0,00;0,00;0,00;1166,27;0,00;0,00;0,00;0,00;0,00;0,00
3608;58,7;20,2;311,1;1;1;0;0;18173,27;58,70;115,00;0,00;1213,18;0,00;58,70;0,00;0,00;0,00;-6168,20;0,00;115,00;0,00;0,00;0,00;1213,18;0,00;0,00;0,00;0,00;0,00;0,00
3609;67;22,4;315,8;1;1;0;0;19538,26;67,00;114,30;0,00;1214,79;0,00;67,00;0,00;0,00;0,00;-6168,20;0,00;114,30;0,00;0,00;0,00;1214,79;0,00;0,00;0,00;0,00;0,00;0,00
3610;67,8;24,6;315,8;1;1;0;0;19618,50;67,80;114,20;0,00;1214,42;0,00;67,80;0,00;0,00;0,00;-6168,20;0,00;114,20;0,00;0,00;0,00;1214,42;0,00;0,00;0,00;0,00;0,00;0,00
3611;61,7;26,3;315,8;1;1;0;0;19010,17;61,70;114,80;0,00;1214,65;0,00;61,70;0,00;0,00;0,00;-6168,20;0,00;114,80;0,00;0,00;0,00;1214,65;0,00;0,00;0,00;0,00;0,00;0,00
3612;56,7;27,5;315,8;1;1;0;0;18517,84;56,70;115,20;0,00;1213,14;0,00;56,70;0,00;0,00;0,00;-6168,20;0,00;115,20;0,00;0,00;0,00;1213,14;0,00;0,00;0,00;0,00;0,00;0,00
3613;52,6;28,4;315,8;1;1;0;0;18118,42;52,60;115,50;0,00;1211,27;0,00;52,60;0,00;0,00;0,00;-6168,20;0,00;115,50;0,00;0,00;0,00;1211,27;0,00;0,00;0,00;0,00;0,00;0,00
3614;48,7;28,9;315,8;1;1;0;0;17742,67;48,70;115,80;0,00;1209,52;0,00;48,70;0,00;0,00;0,00;-6168,20;0,00;115,80;0,00;0,00;0,00;1209,52;0,00;0,00;0,00;0,00;0,00;0,00
3615;44,2;28,8;315,8;1;1;0;0;17315,55;44,20;116,20;0,00;1208,00;0,00;44,20;0,00;0,00;0,00;-6168,20;0,00;116,20;0,00;0,00;0,00;1208,00;0,00;0,00;0,00;0,00;0,00;0,00
3616;42,1;28,4;315,8;1;1;0;0;17118,79;42,10;116,40;0,00;1207,37;0,00;42,10;0,00;0,00;0,00;-6168,20;0,00;116,40;0,00;0,00;0,00;1207,37;0,00;0,00;0,00;0,00;0,00;0,00
3617;42,5;27,8;313,4;1;1;0;0;16877,67;42,50;116,40;0,00;1208,03;0,00;42,50;0,00;0,00;0,00;-6168,20;0,00;116,40;0,00;0,00;0,00;1208,03;0,00;0,00;0,00;0,00;0,00;0,00
3618;43,8;27,3;313,4;1;1;0;0;17000,16;43,80;116,30;0,00;1208,76;0,00;43,80;0,00;0,00;0,00;-6168,20;0,00;116,30;0,00;0,00;0,00;1208,76;0,00;0,00;0,00;0,00;0,00;0,00
3619;48,9;26,3;314,9;1;1;0;0;17657,88;48,90;115,80;0,00;1209,83;0,00;48,90;0,00;0,00;0,00;-6168,20;0,00;115,80;0,00;0,00;0,00;1209,83;0,00;0,00;0,00;0,00;0,00;0,00
3620;54,1;24,3;315,8;1;1;0;0;18264,18;54,10;115,40;0,00;1212,12;0,00;54,10;0,00;0,00;0,00;-6168,20;0,00;115,40;0,00;0,00;0,00;1212,12;0,00;0,00;0,00;0,00;0,00;0,00
3621;58,8;22,1;318,1;1;1;0;0;18988,17;58,80;115,00;0,00;1213,33;0,00;58,80;0,00;0,00;0,00;-6168,20;0,00;115,00;0,00;0,00;0,00;1213,33;0,00;0,00;0,00;0,00;0,00;0,00
3622;56,6;20,3;315,8;1;1;0;0;18507,98;56,60;115,20;0,00;1212,99;0,00;56,60;0,00;0,00;0,00;-6168,20;0,00;115,20;0,00;0,00;0,00;1212,99;0,00;0,00;0,00;0,00;0,00;0,00
3623;47,6;18,9;301,4;1;1;0;0;15968,76;47,60;115,90;0,00;1209,21;0,00;47,60;0,00;0,00;0,00;-6168,20;0,00;115,90;0,00;0,00;0,00;1209,21;0,00;0,00;0,00;0,00;0,00;0,00
3624;33,7;17,3;278,6;1;1;0;0;11988,68;33,70;117,00;0,00;1201,37;0,00;33,70;0,00;0,00;0,00;-6168,20;0,00;117,00;0,00;0,00;0,00;1201,37;0,00;0,00;0,00;0,00;0,00;0,00
3625;27,6;15,7;224,5;1;1;0;0;5155,30;27,60;112,50;0,00;1138,89;0,00;27,60;0,00;0,00;0,00;-6168,20;0,00;112,50;0,00;0,00;0,00;1138,89;0,00;0,00;0,00;0,00;0,00;0,00
3626;26,2;15,1;197,3;1;1;0;0;2042,89;26,20;105,10;0,00;1062,47;0,00;26,20;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1062,47;0,00;0,00;0,00;0,00;0,00;0,00
3627;26,3;14,8;191,7;1;1;0;0;1465,53;26,30;105,10;0,00;1062,55;0,00;26,30;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1062,55;0,00;0,00;0,00;0,00;0,00;0,00
3628;29,2;15,0;191,6;1;1;0;0;1779,94;29,20;105,10;0,00;1065,06;0,00;29,20;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1065,06;0,00;0,00;0,00;0,00;0,00;0,00
3629;32,7;13,6;191,3;1;1;0;0;2140,55;32,70;105,10;0,00;1068,08;0,00;32,70;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1068,08;0,00;0,00;0,00;0,00;0,00;0,00
3630;46,7;15,3;197,3;1;1;0;0;4339,72;46,70;105,10;0,00;1080,17;0,00;46,70;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1080,17;0,00;0,00;0,00;0,00;0,00;0,00
3631;55,9;18,1;256,3;1;1;0;0;11676,34;55,90;111,00;0,00;1155,77;0,00;55,90;0,00;0,00;0,00;-6168,20;0,00;111,00;0,00;0,00;0,00;1155,77;0,00;0,00;0,00;0,00;0,00;0,00
3632;57,2;20,8;242,0;1;1;0;0;10244,93;57,20;108,60;0,00;1128,47;0,00;57,20;0,00;0,00;0,00;-6168,20;0,00;108,60;0,00;0,00;0,00;1128,47;0,00;0,00;0,00;0,00;0,00;0,00
3633;54,8;23,6;335,5;1;1;0;0;20603,23;54,80;115,30;0,00;1211,73;0,00;54,80;0,00;0,00;0,00;-6168,20;0,00;115,30;0,00;0,00;0,00;1211,73;0,00;0,00;0,00;0,00;0,00;0,00
3634;51,2;25,8;335,5;1;1;0;0;20260,28;51,20;115,60;0,00;1210,55;0,00;51,20;0,00;0,00;0,00;-6168,20;0,00;115,60;0,00;0,00;0,00;1210,55;0,00;0,00;0,00;0,00;0,00;0,00
3635;50,5;27,2;335,5;1;1;0;0;20195,43;50,50;115,70;0,00;1210,91;0,00;50,50;0,00;0,00;0,00;-6168,20;0,00;115,70;0,00;0,00;0,00;1210,91;0,00;0,00;0,00;0,00;0,00;0,00
3636;46,9;27,9;335,5;1;1;0;0;19856,99;46,90;116,00;0,00;1209,52;0,00;46,90;0,00;0,00;0,00;-6168,20;0,00;116,00;0,00;0,00;0,00;1209,52;0,00;0,00;0,00;0,00;0,00;0,00
3637;44;28,3;335,5;1;1;0;0;19585,47;44,00;116,20;0,00;1207,67;0,00;44,00;0,00;0,00;0,00;-6168,20;0,00;116,20;0,00;0,00;0,00;1207,67;0,00;0,00;0,00;0,00;0,00;0,00
3638;41,9;28,4;335,5;1;1;0;0;19392,76;41,90;116,40;0,00;1207,04;0,00;41,90;0,00;0,00;0,00;-6168,20;0,00;116,40;0,00;0,00;0,00;1207,04;0,00;0,00;0,00;0,00;0,00;0,00
3639;42,7;28,6;335,5;1;1;0;0;19469,22;42,70;116,40;0,00;1208,36;0,00;42,70;0,00;0,00;0,00;-6168,20;0,00;116,40;0,00;0,00;0,00;1208,36;0,00;0,00;0,00;0,00;0,00;0,00
3640;42,9;28,5;335,5;1;1;0;0;19484,13;42,90;116,30;0,00;1207,28;0,00;42,90;0,00;0,00;0,00;-6168,20;0,00;116,30;0,00;0,00;0,00;1207,28;0,00;0,00;0,00;0,00;0,00;0,00
3641;43,5;27,6;335,5;1;1;0;0;19541,64;43,50;116,30;0,00;1208,27;0,00;43,50;0,00;0,00;0,00;-6168,20;0,00;116,30;0,00;0,00;0,00;1208,27;0,00;0,00;0,00;0,00;0,00;0,00
3642;45,8;26,1;335,5;1;1;0;0;19754,67;45,80;116,10;0,00;1209,18;0,00;45,80;0,00;0,00;0,00;-6168,20;0,00;116,10;0,00;0,00;0,00;1209,18;0,00;0,00;0,00;0,00;0,00;0,00
3643;51,7;24,7;335,5;1;1;0;0;20309,08;51,70;115,60;0,00;1211,33;0,00;51,70;0,00;0,00;0,00;-6168,20;0,00;115,60;0,00;0,00;0,00;1211,33;0,00;0,00;0,00;0,00;0,00;0,00
3644;53,2;23,4;335,5;1;1;0;0;20452,47;53,20;115,50;0,00;1212,20;0,00;53,20;0,00;0,00;0,00;-6168,20;0,00;115,50;0,00;0,00;0,00;1212,20;0,00;0,00;0,00;0,00;0,00;0,00
3645;59,1;21,6;335,5;1;1;0;0;21018,86;59,10;115,00;0,00;1213,78;0,00;59,10;0,00;0,00;0,00;-6168,20;0,00;115,00;0,00;0,00;0,00;1213,78;0,00;0,00;0,00;0,00;0,00;0,00
3646;57,9;20,0;335,5;1;1;0;0;20902,88;57,90;115,10;0,00;1213,47;0,00;57,90;0,00;0,00;0,00;-6168,20;0,00;115,10;0,00;0,00;0,00;1213,47;0,00;0,00;0,00;0,00;0,00;0,00
3647;47,8;18,8;314,1;1;1;0;0;17460,06;47,80;115,90;0,00;1209,53;0,00;47,80;0,00;0,00;0,00;-6168,20;0,00;115,90;0,00;0,00;0,00;1209,53;0,00;0,00;0,00;0,00;0,00;0,00
3648;37,3;17,8;260,3;1;1;0;0;10213,66;37,30;114,90;0,00;1179,99;0,00;37,30;0,00;0,00;0,00;-6168,20;0,00;114,90;0,00;0,00;0,00;1179,99;0,00;0,00;0,00;0,00;0,00;0,00
3649;30,9;17,0;249,7;1;1;0;0;8361,44;30,90;115,20;0,00;1174,09;0,00;30,90;0,00;0,00;0,00;-6168,20;0,00;115,20;0,00;0,00;0,00;1174,09;0,00;0,00;0,00;0,00;0,00;0,00
3650;29,3;16,4;247,7;1;1;0;0;7973,58;29,30;115,40;0,00;1174,04;0,00;29,30;0,00;0,00;0,00;-6168,20;0,00;115,40;0,00;0,00;0,00;1174,04;0,00;0,00;0,00;0,00;0,00;0,00
3651;29,4;16,0;247,5;1;1;0;0;7960,32;29,40;115,30;0,00;1173,00;0,00;29,40;0,00;0,00;0,00;-6168,20;0,00;115,30;0,00;0,00;0,00;1173,00;0,00;0,00;0,00;0,00;0,00;0,00
3652;31;15,6;218,5;1;1;0;0;4846,08;31,00;110,00;0,00;1116,29;0,00;31,00;0,00;0,00;0,00;-6168,20;0,00;110,00;0,00;0,00;0,00;1116,29;0,00;0,00;0,00;0,00;0,00;0,00
3653;33,1;15,5;197,1;1;1;0;0;2794,95;33,10;105,10;0,00;1068,43;0,00;33,10;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1068,43;0,00;0,00;0,00;0,00;0,00;0,00
3654;40,3;16,4;224,4;1;1;0;0;6495,04;40,30;108,80;0,00;1113,40;0,00;40,30;0,00;0,00;0,00;-6168,20;0,00;108,80;0,00;0,00;0,00;1113,40;0,00;0,00;0,00;0,00;0,00;0,00
3655;48,3;18,2;258,1;1;1;0;0;11080,90;48,30;112,50;0,00;1165,11;0,00;48,30;0,00;0,00;0,00;-6168,20;0,00;112,50;0,00;0,00;0,00;1165,11;0,00;0,00;0,00;0,00;0,00;0,00
3656;54,3;20,4;319,5;1;1;0;0;18710,77;54,30;115,40;0,00;1212,43;0,00;54,30;0,00;0,00;0,00;-6168,20;0,00;115,40;0,00;0,00;0,00;1212,43;0,00;0,00;0,00;0,00;0,00;0,00
3657;56,7;22,2;321,9;1;1;0;0;19220,56;56,70;115,20;0,00;1213,14;0,00;56,70;0,00;0,00;0,00;-6168,20;0,00;115,20;0,00;0,00;0,00;1213,14;0,00;0,00;0,00;0,00;0,00;0,00
3658;55,3;23,5;321,9;1;1;0;0;19084,30;55,30;115,30;0,00;1212,49;0,00;55,30;0,00;0,00;0,00;-6168,20;0,00;115,30;0,00;0,00;0,00;1212,49;0,00;0,00;0,00;0,00;0,00;0,00
3659;51,8;24,1;321,9;1;1;0;0;18746,68;51,80;115,60;0,00;1211,49;0,00;51,80;0,00;0,00;0,00;-6168,20;0,00;115,60;0,00;0,00;0,00;1211,49;0,00;0,00;0,00;0,00;0,00;0,00
3660;48,2;24,5;321,9;1;1;0;0;18402,83;48,20;115,90;0,00;1210,16;0,00;48,20;0,00;0,00;0,00;-6168,20;0,00;115,90;0,00;0,00;0,00;1210,16;0,00;0,00;0,00;0,00;0,00;0,00
3661;45,1;24,7;321,9;1;1;0;0;18110,87;45,10;116,20;0,00;1209,47;0,00;45,10;0,00;0,00;0,00;-6168,20;0,00;116,20;0,00;0,00;0,00;1209,47;0,00;0,00;0,00;0,00;0,00;0,00
3662;45,1;24,6;321,9;1;1;0;0;18110,87;45,10;116,20;0,00;1209,47;0,00;45,10;0,00;0,00;0,00;-6168,20;0,00;116,20;0,00;0,00;0,00;1209,47;0,00;0,00;0,00;0,00;0,00;0,00
3663;44,4;24,4;321,9;1;1;0;0;18043,59;44,40;116,20;0,00;1208,33;0,00;44,40;0,00;0,00;0,00;-6168,20;0,00;116,20;0,00;0,00;0,00;1208,33;0,00;0,00;0,00;0,00;0,00;0,00
3664;41,6;24,3;319,5;1;1;0;0;17501,68;41,60;116,40;0,00;1206,54;0,00;41,60;0,00;0,00;0,00;-6168,20;0,00;116,40;0,00;0,00;0,00;1206,54;0,00;0,00;0,00;0,00;0,00;0,00
3665;43,3;23,8;243,0;1;1;0;0;8867,02;43,30;111,60;0,00;1148,11;0,00;43,30;0,00;0,00;0,00;-6168,20;0,00;111,60;0,00;0,00;0,00;1148,11;0,00;0,00;0,00;0,00;0,00;0,00
3666;44,3;23,2;239,4;1;1;0;0;8572,39;44,30;110,80;0,00;1140,01;0,00;44,30;0,00;0,00;0,00;-6168,20;0,00;110,80;0,00;0,00;0,00;1140,01;0,00;0,00;0,00;0,00;0,00;0,00
3667;53,5;22,2;239,4;1;1;0;0;9560,25;53,50;108,90;0,00;1128,14;0,00;53,50;0,00;0,00;0,00;-6168,20;0,00;108,90;0,00;0,00;0,00;1128,14;0,00;0,00;0,00;0,00;0,00;0,00
3668;56;21,0;263,9;1;1;0;0;12533,61;56,00;111,80;0,00;1165,89;0,00;56,00;0,00;0,00;0,00;-6168,20;0,00;111,80;0,00;0,00;0,00;1165,89;0,00;0,00;0,00;0,00;0,00;0,00
3669;58,3;19,9;319,2;1;1;0;0;19065,19;58,30;115,00;0,00;1212,59;0,00;58,30;0,00;0,00;0,00;-6168,20;0,00;115,00;0,00;0,00;0,00;1212,59;0,00;0,00;0,00;0,00;0,00;0,00
3670;56,2;19,0;319,2;1;1;0;0;18860,26;56,20;115,20;0,00;1212,38;0,00;56,20;0,00;0,00;0,00;-6168,20;0,00;115,20;0,00;0,00;0,00;1212,38;0,00;0,00;0,00;0,00;0,00;0,00
3671;52,1;18,4;289,9;1;1;0;0;15082,76;52,10;114,70;0,00;1199,12;0,00;52,10;0,00;0,00;0,00;-6168,20;0,00;114,70;0,00;0,00;0,00;1199,12;0,00;0,00;0,00;0,00;0,00;0,00
3672;43,4;18,0;253,6;1;1;0;0;10067,54;43,40;112,90;0,00;1163,75;0,00;43,40;0,00;0,00;0,00;-6168,20;0,00;112,90;0,00;0,00;0,00;1163,75;0,00;0,00;0,00;0,00;0,00;0,00
3673;32,2;17,7;192,2;1;1;0;0;2179,12;32,20;105,10;0,00;1067,65;0,00;32,20;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1067,65;0,00;0,00;0,00;0,00;0,00;0,00
3674;28,9;17,4;189,9;1;1;0;0;1567,66;28,90;105,10;0,00;1064,80;0,00;28,90;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1064,80;0,00;0,00;0,00;0,00;0,00;0,00
3675;31,4;17,1;189,4;1;1;0;0;1795,21;31,40;105,10;0,00;1066,96;0,00;31,40;0,00;0,00;0,00;-6168,20;0,00;105,10;0,00;0,00;0,00;1066,96;0,00;0,00;0,00;0,00;0,00;0,00
